X,Y,OffenceNum,CaseDate,CaseType,CaseStatus,LienStatus,ParcelNo,CouncilDistrict,City,STATE,Zip,ComplaintRem,OBJECTID,ParcelNo_X,ParcelNo_Y,Address1,Year,Month,GlobalID,created_user,created_date,last_edited_user,last_edited_date
528074.561036922,654882.97212676,C00146146,2023/04/05,NUISANCE,OPEN,NA,15 02 10 2 001 003.000,DISTRICT 6,MONTGOMERY,AL,36116,,704,2.0175,15.03611111,4213 ANDOVA DR,2023,4,{A25353B0-79BE-43D0-9050-EE598ADF8C80},,,HNAM,2025/03/19 20:12:07+00
528074.561036922,654882.97212676,C00155357,2023/08/18,NUISANCE,CLOSED,NA,15 02 10 2 001 003.000,DISTRICT 6,MONTGOMERY,AL,36116,,705,2.0175,15.03611111,4213 ANDOVA DR,2023,8,{E6FEA4C4-A4C0-4171-BE16-2E9BEFF09128},,,HNAM,2025/03/19 20:12:07+00
521649.693637338,680038.793534175,C00171599,2024/10/16,NUISANCE,CLOSED,NA,10 05 16 2 012 006.000,DISTRICT 3,MONTGOMERY,AL,36107,,706,2.20166667,10.08777778,949 ANN ST,2024,10,{73B2A874-8AEF-473A-98BA-151A97A89138},,,HNAM,2025/03/19 20:12:07+00
520991.01024342,682409.408543594,C00140197,2022/08/23,NUISANCE,CLOSED,NA,10 02 09 3 020 013.000,DISTRICT 1,MONTGOMERY,AL,36107,,707,3.33694444,10.03583333,475 ANN ST,2022,8,{608B05AB-CA0A-4C02-9063-AE9613A7C36E},,,HNAM,2025/03/19 20:12:07+00
521136.130688086,681766.647690006,C00146619,2023/04/11,NUISANCE,CLOSED,NA,10 05 16 2 002 013.001,DISTRICT 1,MONTGOMERY,AL,36107,,708,2.03694472,10.08777778,621 ANN ST,2023,4,{864568D1-ABBC-4387-891E-F20038DAD77C},,,HNAM,2025/03/19 20:12:07+00
521136.130688086,681766.647690006,C00138866,2022/08/02,NUISANCE,CLOSED,NA,10 05 16 2 002 013.001,DISTRICT 1,MONTGOMERY,AL,36107,,709,2.03694472,10.08777778,621 ANN ST,2022,8,{5B000C6B-8C50-48AD-88E6-EC55B445D672},,,HNAM,2025/03/19 20:12:07+00
521136.130688086,681766.647690006,C00130814,2022/03/31,NUISANCE,CLOSED,NA,10 05 16 2 002 013.001,DISTRICT 1,MONTGOMERY,AL,36107,,710,2.03694472,10.08777778,621 ANN ST,2022,3,{CA27C488-EA3F-45E5-8D9A-7B4B785ABC08},,,HNAM,2025/03/19 20:12:07+00
521136.130688086,681766.647690006,C00124877,2021/08/27,NUISANCE,OPEN,Lien Filed,10 05 16 2 002 013.001,DISTRICT 1,MONTGOMERY,AL,36107,,711,2.03694472,10.08777778,621 ANN ST,2021,8,{38E3DD02-4519-4B56-A901-2A4FAD81507E},,,HNAM,2025/03/19 20:12:07+00
521136.130688086,681766.647690006,C00125791,2021/09/20,DEMOLITION,CLOSED,NA,10 05 16 2 002 013.001,DISTRICT 1,MONTGOMERY,AL,36107,,712,2.03694472,10.08777778,621 ANN ST,2021,9,{150D3119-93FB-4912-8A61-BA98C659ACD1},,,HNAM,2025/03/19 20:12:07+00
521136.130688086,681766.647690006,C00156139,2023/09/01,NUISANCE,OPEN,Lien Filed,10 05 16 2 002 013.001,DISTRICT 1,MONTGOMERY,AL,36107,,714,2.03694472,10.08777778,621 ANN ST,2023,9,{D34D5F57-1A9A-4062-9D62-BCA219505938},,,HNAM,2025/03/19 20:12:07+00
521066.045854505,679455.763204172,C00153252,2023/07/21,NUISANCE,OPEN,NA,10 05 16 2 011 012.001,DISTRICT 3,MONTGOMERY,AL,36107,,715,2.18666694,10.08777778,1201 ANN ST,2023,7,{8B14AF6E-5732-453B-B941-CB4C4C48ABCE},,,HNAM,2025/03/19 20:12:07+00
521066.045854505,679455.763204172,C00147181,2023/04/19,NUISANCE,CLOSED,Lien Released,10 05 16 2 011 012.001,DISTRICT 3,MONTGOMERY,AL,36107,CUT ALL THE OTHER  LOTS YOU OWN IN THAT AREA AND TRY TO CUT THEM EVERY TWO TO THREE WEEKS.,716,2.18666694,10.08777778,1201 ANN ST,2023,4,{874B8C6E-52A9-478F-9646-7718D16EFAB6},,,HNAM,2025/03/19 20:12:07+00
521066.045854505,679455.763204172,C00135242,2022/06/03,NUISANCE,CLOSED,Lien Released,10 05 16 2 011 012.001,DISTRICT 3,MONTGOMERY,AL,36107,,717,2.18666694,10.08777778,1201 ANN ST,2022,6,{174A04C0-E90B-40AD-BEC2-CABD9CB4A437},,,HNAM,2025/03/19 20:12:07+00
521099.065801587,678558.483174592,C00152445,2023/07/17,NUISANCE,CLOSED,NA,10 05 16 3 004 002.000,DISTRICT 7,MONTGOMERY,AL,36107,,718,3.06722222,10.08777778,1425 ANN ST,2023,7,{DDB71FF5-9059-4550-8BE1-3D43FDA2A3E7},,,HNAM,2025/03/19 20:12:07+00
521099.065801587,678558.483174592,C00150441,2023/06/09,NUISANCE,CLOSED,NA,10 05 16 3 004 002.000,DISTRICT 7,MONTGOMERY,AL,36107,,719,3.06722222,10.08777778,1425 ANN ST,2023,6,{89EF80E1-AFDB-484B-99A4-60181872C8A4},,,HNAM,2025/03/19 20:12:07+00
521099.065801587,678558.483174592,C00169775,2024/08/19,NUISANCE,OPEN,Lien Filed,10 05 16 3 004 002.000,DISTRICT 7,MONTGOMERY,AL,36107,,720,3.06722222,10.08777778,1425 ANN ST,2024,8,{3D4CB453-267F-4FC6-91BA-7E8B470E67A4},,,HNAM,2025/03/19 20:12:07+00
521099.065801587,678558.483174592,C00166003,2024/06/13,NUISANCE,CLOSED,NA,10 05 16 3 004 002.000,DISTRICT 7,MONTGOMERY,AL,36107,,721,3.06722222,10.08777778,1425 ANN ST,2024,6,{5478A285-B11F-4708-94B2-2354286E1E93},,,HNAM,2025/03/19 20:12:07+00
505377.65662767,668807.150971256,C00165682,2024/06/10,NUISANCE,CLOSED,NA,11 07 25 2 015 020.000,DISTRICT 4,MONTGOMERY,AL,36105,SEDAN DRIVEWAY,722,2.25555556,11.12361111,3750 APRIL ST,2024,6,{EBE119A6-738D-409E-B09A-60DB1B6DBE42},,,HNAM,2025/03/19 20:12:07+00
505376.928610753,668857.145621926,C00128596,2022/01/13,NUISANCE,CLOSED,NA,11 07 25 2 015 021.000,DISTRICT 4,MONTGOMERY,AL,36105,,723,2.25583333,11.12361111,3742 APRIL ST,2022,1,{4AF171B0-8A31-43C1-A943-BDD37757D65B},,,HNAM,2025/03/19 20:12:07+00
505674.230181504,667869.180078179,C00117565,2021/04/27,NUISANCE,CLOSED,NA,11 07 25 3 003 023.000,DISTRICT 4,MONTGOMERY,AL,36105,,724,3.05638889,11.12361111,3873 APRIL ST,2021,4,{0202C74A-BCFE-4365-935D-37A88C0A4CD8},,,HNAM,2025/03/19 20:12:07+00
505788.455674838,667824.060089678,C00157536,2023/10/02,NUISANCE,OPEN,Lien Filed,11 07 25 3 003 025.000,DISTRICT 4,MONTGOMERY,AL,36105,,725,3.05694444,11.12361111,3889 APRIL ST,2023,10,{BD4DFD10-5709-475C-8EEC-0CF488D9C309},,,HNAM,2025/03/19 20:12:07+00
542108.611380838,673794.494999178,C00150415,2023/06/09,NUISANCE,CLOSED,NA,09 04 19 3 002 047.000,DISTRICT 9,MONTGOMERY,AL,36117,,727,3.04638889,9.07194444,6029 ARBOR GLEN DR,2023,6,{C817442D-2956-4219-B0CF-855D6A516FA4},,,HNAM,2025/03/19 20:12:07+00
555778.699526172,690339.549835511,C00132270,2022/04/22,NUISANCE,CLOSED,NA,09 02 04 0 000 001.122,DISTRICT 1,MONTGOMERY,AL,36117,,728,0.00031167,9.03444444,7336 ANNA ROSE DR,2022,4,{0149A65E-EB04-4A0C-BBE4-C7148927B577},,,HNAM,2025/03/19 20:12:07+00
542108.611380838,673794.494999178,C00153742,2023/07/27,NUISANCE,OPEN,NA,09 04 19 3 002 047.000,DISTRICT 9,MONTGOMERY,AL,36117,,729,3.04638889,9.07194444,6029 ARBOR GLEN DR,2023,7,{01AB9917-405F-416F-809D-2755CD0CF06C},,,HNAM,2025/03/19 20:12:07+00
524668.397901755,678577.269554339,C00142410,2022/10/06,NUISANCE,CLOSED,NA,10 05 16 4 007 022.000,DISTRICT 7,MONTGOMERY,AL,36109,,730,4.12277778,10.08777778,3337 ARBORFIELD RD,2022,10,{9D4C050D-DC37-426E-B217-DF9743F5CD31},,,HNAM,2025/03/19 20:12:07+00
521532.601023752,685328.374162346,C00148767,2023/05/12,NUISANCE,OPEN,NA,10 02 09 2 019 015.000,DISTRICT 2,MONTGOMERY,AL,36109,,731,2.32083333,10.03583333,10 ARDEN RD,2023,5,{E0B7EEF0-389B-40A6-8150-D7E28822A44B},,,HNAM,2025/03/19 20:12:07+00
521532.601023752,685328.374162346,C00116631,2021/04/16,NUISANCE,CLOSED,NA,10 02 09 2 019 015.000,DISTRICT 2,MONTGOMERY,AL,36109,,732,2.32083333,10.03583333,10 ARDEN RD,2021,4,{5106973B-CF55-46BB-9A7E-01F156C91FB2},,,HNAM,2025/03/19 20:12:07+00
521532.601023752,685328.374162346,C00116025,2021/04/09,NUISANCE,CLOSED,NA,10 02 09 2 019 015.000,DISTRICT 2,MONTGOMERY,AL,36109,THE TAN HONDA ACCORD IS NOT OPERABLE AND IT HAS AN EXPIRED TAG.,733,2.32083333,10.03583333,10 ARDEN RD,2021,4,{833FED8A-891E-4FD2-AB48-934B643764D0},,,HNAM,2025/03/19 20:12:07+00
521532.601023752,685328.374162346,C00157391,2023/09/28,NUISANCE,OPEN,NA,10 02 09 2 019 015.000,DISTRICT 2,MONTGOMERY,AL,36109,,734,2.32083333,10.03583333,10 ARDEN RD,2023,9,{37E846C1-5C47-42B6-BF03-F5294067F576},,,HNAM,2025/03/19 20:12:07+00
521532.601023752,685328.374162346,C00124943,2021/08/31,NUISANCE,CLOSED,NA,10 02 09 2 019 015.000,DISTRICT 2,MONTGOMERY,AL,36109,THE OVERGROWN GRASS AND WEEDS IN THE FLOWER BEDS HAS TO BE CUT AND KEPT CUT.,735,2.32083333,10.03583333,10 ARDEN RD,2021,8,{BF264332-9F77-4F64-9A8B-53B57B493893},,,HNAM,2025/03/19 20:12:07+00
521532.601023752,685328.374162346,C00171057,2024/10/01,NUISANCE,OPEN,NA,10 02 09 2 019 015.000,DISTRICT 2,MONTGOMERY,AL,36109,,736,2.32083333,10.03583333,10 ARDEN RD,2024,10,{2C6A5B49-5AE8-4151-A74A-3CB61A6B2437},,,HNAM,2025/03/19 20:12:07+00
521531.097417839,685448.396560095,C00114925,2021/03/25,NUISANCE,CLOSED,NA,10 02 09 2 019 013.000,DISTRICT 2,MONTGOMERY,AL,36109,,737,2.32027778,10.03583333,14 ARDEN RD,2021,3,{3619CF53-1C58-4C4C-ADF8-C62C92420D8C},,,HNAM,2025/03/19 20:12:07+00
521282.031971086,686321.496191844,C00120570,2021/06/21,NUISANCE,CLOSED,NA,10 02 09 2 004 022.000,DISTRICT 2,MONTGOMERY,AL,36109,,738,2.07277778,10.03583333,103 ARDEN RD,2021,6,{11AF0B5D-7057-46B7-823A-83312A4DE833},,,HNAM,2025/03/19 20:12:07+00
521508.503631003,687090.632120758,C00149129,2023/05/18,NUISANCE,CLOSED,NA,10 02 09 2 003 004.000,DISTRICT 2,MONTGOMERY,AL,36109,,739,2.05111111,10.03583333,126 ARDEN RD,2023,5,{017E37F6-F49F-4897-A972-DB9A8A846F26},,,HNAM,2025/03/19 20:12:07+00
505468.578689922,666300.391549096,C00168257,2024/07/24,NUISANCE,CLOSED,NA,11 07 25 3 005 040.000,DISTRICT 4,MONTGOMERY,AL,36105,,740,3.09444444,11.12361111,4081 ARDMORE DR,2024,7,{E036CF58-FB08-4912-AC73-494A3B75B07F},,,HNAM,2025/03/19 20:12:07+00
505587.955091588,666060.380218096,C00159921,2024/02/12,OPEN VACANT,CLOSED,NA,11 07 25 3 016 002.000,DISTRICT 4,MONTGOMERY,AL,36105,,741,3.26722222,11.12361111,4107 ARDMORE DR,2024,2,{2E8742B1-F84D-4872-8FE7-E3B897588F79},,,HNAM,2025/03/19 20:12:07+00
510216.512107421,673587.467526093,C00159864,2024/02/06,NUISANCE,CLOSED,NA,10 04 19 3 004 011.000,DISTRICT 7,MONTGOMERY,AL,36105,,742,3.06972222,10.07194444,125 ARLINGTON RD,2024,2,{59502227-16C3-4D4C-A4AB-EFB123E001B0},,,HNAM,2025/03/19 20:12:07+00
510151.863942754,673344.383038506,C00143232,2022/11/09,NUISANCE,CLOSED,NA,10 04 19 3 017 007.000,DISTRICT 7,MONTGOMERY,AL,36105,,743,3.28527778,10.07194444,114 ARLINGTON RD,2022,11,{E699614E-E770-44A6-8EBD-3A04064EC71C},,,HNAM,2025/03/19 20:12:07+00
510376.863492753,673346.887626678,C00120677,2021/06/22,NUISANCE,CLOSED,NA,10 04 19 3 017 004.000,DISTRICT 7,MONTGOMERY,AL,36105,,744,3.28444444,10.07194444,144 ARLINGTON RD,2021,6,{2FCECD90-C7FA-4C33-AD21-97AFD3444990},,,HNAM,2025/03/19 20:12:07+00
510437.786927339,673567.53613551,C00144830,2023/02/28,REPAIR,CLOSED,NA,10 04 19 3 004 014.000,DISTRICT 7,MONTGOMERY,AL,36105,,745,3.07055556,10.07194444,155 ARLINGTON RD,2023,2,{8E040378-A4B0-44AC-AD38-198A2C4581E9},,,HNAM,2025/03/19 20:12:07+00
521137.479110587,681660.655119844,C00128725,2022/01/24,OPEN VACANT,CLOSED,NA,10 05 16 2 002 013.002,DISTRICT 1,MONTGOMERY,AL,36107,,746,2.036945,10.08777778,633 ANN ST,2022,1,{EB059C77-A251-4E94-B9B4-099B9BD3010C},,,HNAM,2025/03/19 20:12:07+00
520521.482967254,683402.467581093,C00119542,2021/06/02,NUISANCE,CLOSED,NA,10 02 09 3 009 001.000,DISTRICT 3,MONTGOMERY,AL,36107,,747,3.15027778,10.03583333,206 ANN ST,2021,6,{5536C9C1-1E6B-498C-99A5-4DAE7534D7C1},,,HNAM,2025/03/19 20:12:07+00
528067.661772504,654967.081538595,C00155479,2023/08/21,NUISANCE,CLOSED,NA,15 02 10 2 001 002.000,DISTRICT 6,MONTGOMERY,AL,36116,,748,2.01722222,15.03611111,4207 ANDOVA DR,2023,8,{78A8F5CE-EAAB-44B4-9247-0DAC89426EB2},,,HNAM,2025/03/19 20:12:07+00
527823.552680671,654993.548677258,C00155355,2023/08/18,NUISANCE,CLOSED,NA,15 02 10 2 002 001.000,DISTRICT 6,MONTGOMERY,AL,36116,,749,2.03361111,15.03611111,4200 ANDOVA DR,2023,8,{377E78A1-A75A-4C7E-AD8D-EF33BA775E0E},,,HNAM,2025/03/19 20:12:07+00
521137.479110587,681660.655119844,C00130815,2022/03/31,NUISANCE,CLOSED,NA,10 05 16 2 002 013.002,DISTRICT 1,MONTGOMERY,AL,36107,,750,2.036945,10.08777778,633 ANN ST,2022,3,{E62C1F5B-63FD-43D2-BDC2-F8D21074F356},,,HNAM,2025/03/19 20:12:07+00
521137.479110587,681660.655119844,C00151843,2023/07/10,OPEN VACANT,CLOSED,NA,10 05 16 2 002 013.002,DISTRICT 1,MONTGOMERY,AL,36107,,751,2.036945,10.08777778,633 ANN ST,2023,7,{36DA2E6B-824B-480F-8B80-B7A7AC8FA38D},,,HNAM,2025/03/19 20:12:07+00
521137.479110587,681660.655119844,C00151841,2023/07/10,NUISANCE,CLOSED,NA,10 05 16 2 002 013.002,DISTRICT 1,MONTGOMERY,AL,36107,,752,2.036945,10.08777778,633 ANN ST,2023,7,{0237A2F4-5A2C-44CA-91C1-BCC1494516B4},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00160421,2024/03/07,NUISANCE,CLOSED,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,REMOVE ALL SCATTERED DEBRIS FROM PROPERTY,753,3.0575,10.08777778,1414 ANN ST,2024,3,{BF871AE7-48F6-4412-AAC3-F3E87F6C86CD},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00162104,2024/04/05,NUISANCE,OPEN,Lien Filed,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,ERECTED SIGNAGE WITH NO ADVERTISEMENT AND IN A STATE OF DISREPAIR MUST BE REMOVED FROM THE PROPERTY,754,3.0575,10.08777778,1414 ANN ST,2024,4,{1B5AD5BD-D6C8-40BE-9C74-D12252EFA566},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00162875,2024/04/18,NUISANCE,OPEN,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,755,3.0575,10.08777778,1414 ANN ST,2024,4,{4FB3E269-EB18-4AA0-9C79-ACE08C35F1D3},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00166676,2024/06/28,NUISANCE,CLOSED,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,756,3.0575,10.08777778,1414 ANN ST,2024,6,{C9607A8F-57F1-47F0-809A-AC0A07DD7A5B},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00169846,2024/08/20,NUISANCE,OPEN,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,757,3.0575,10.08777778,1414 ANN ST,2024,8,{36D53BE4-D9F7-4C94-B5FC-CFD56A8CAEB5},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00170789,2024/09/23,NUISANCE,CLOSED,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,758,3.0575,10.08777778,1414 ANN ST,2024,9,{92A74A09-F0A1-40D4-B696-A4EF4A8D5A47},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00170478,2024/09/10,NUISANCE,CLOSED,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,1 RAY SUV,759,3.0575,10.08777778,1414 ANN ST,2024,9,{EC263F10-A313-4573-AE3B-6A6122F23577},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00169257,2024/08/08,NUISANCE,CLOSED,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,760,3.0575,10.08777778,1414 ANN ST,2024,8,{72615CD5-03CE-4EF4-9623-679DCFB55E95},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00134284,2022/05/17,OPEN VACANT,CLOSED,NA,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,761,3.0575,10.08777778,1414 ANN ST,2022,5,{73994A4A-6535-4CE6-A79B-AE8121E3E7FB},,,HNAM,2025/03/19 20:12:07+00
520762.813193254,678568.044179089,C00134285,2022/05/17,NUISANCE,CLOSED,Lien Released,10 05 16 3 003 027.000,DISTRICT 7,MONTGOMERY,AL,36107,,762,3.0575,10.08777778,1414 ANN ST,2022,5,{4321EC15-5EE0-4B20-A4AE-2A7CDC5F7ADF},,,HNAM,2025/03/19 20:12:07+00
517162.899789419,702477.785401508,C00164300,2024/05/14,NUISANCE,CLOSED,NA,04 09 29 2 012 002.000,DISTRICT 3,MONTGOMERY,AL,36110,,763,2.20055556,4.15805556,3074 ALTA RD,2024,5,{2EC93074-9FDC-44C6-9799-19FFCB17FDD3},,,HNAM,2025/03/19 20:12:07+00
520996.842908919,677999.995774508,C00165561,2024/06/06,NUISANCE,CLOSED,NA,10 05 16 3 008 001.000,DISTRICT 7,MONTGOMERY,AL,36107,,764,3.13361111,10.08777778,1507 ANN ST,2024,6,{C1B45CAD-4456-4B2A-96F9-B9ED80EA119C},,,HNAM,2025/03/19 20:12:07+00
520996.842908919,677999.995774508,C00165606,2024/06/07,NUISANCE,CLOSED,NA,10 05 16 3 008 001.000,DISTRICT 7,MONTGOMERY,AL,36107,,765,3.13361111,10.08777778,1507 ANN ST,2024,6,{A17B4456-F860-461C-AF6A-A30CB702B380},,,HNAM,2025/03/19 20:12:07+00
515366.656006586,695717.703449257,C00163759,2024/05/02,NUISANCE,OPEN,NA,04 09 32 2 006 039.032,DISTRICT 3,MONTGOMERY,AL,36110,SUV DRIVEWAY,766,2.11084222,4.15888889,132 AMANDA LN,2024,5,{07336BD3-70E6-42E1-BA10-02F243E4226A},,,HNAM,2025/03/19 20:12:07+00
515366.656006586,695717.703449257,C00153236,2023/07/21,NUISANCE,CLOSED,NA,04 09 32 2 006 039.032,DISTRICT 3,MONTGOMERY,AL,36110,2 SUVS,767,2.11084222,4.15888889,132 AMANDA LN,2023,7,{8C339B82-405A-4177-819F-B15DC8AA7E71},,,HNAM,2025/03/19 20:12:07+00
517485.708855089,702544.48703976,C00163421,2024/04/26,NUISANCE,OPEN,Lien Filed,04 09 29 2 011 001.000,DISTRICT 3,MONTGOMERY,AL,36110,TRUCK,768,2.18361111,4.15805556,3106 ALTA RD,2024,4,{140E5CC8-4196-42F9-9AE6-5C309C932AAF},,,HNAM,2025/03/19 20:12:07+00
558514.954552338,686533.357316673,C00126676,2021/10/12,NUISANCE,CLOSED,NA,09 02 10 2 007 019.000,DISTRICT 1,MONTGOMERY,AL,36117,,769,2.12194444,9.03611111,420 ARROWHEAD DR,2021,10,{970E22C2-30BC-41BA-B9FB-7C0F0525A75F},,,HNAM,2025/03/19 20:12:07+00
556685.597974837,688879.519947179,C00133205,2022/05/03,NUISANCE,CLOSED,NA,09 02 04 0 000 107.000,DISTRICT 1,MONTGOMERY,AL,36117,,770,0.02972222,9.03444444,7530 ARROWLEAF RD,2022,5,{83873F98-5CB3-45AD-AB18-66D3253C30E3},,,HNAM,2025/03/19 20:12:07+00
518112.579648588,682091.446909174,C00113852,2021/02/24,NUISANCE,CLOSED,NA,10 03 08 4 013 008.000,DISTRICT 3,MONTGOMERY,AL,36107,,771,4.21888889,10.05222222,429 ARTHUR ST,2021,2,{8B8F284D-D55F-4CD0-8047-8116EE6D5EE2},,,HNAM,2025/03/19 20:12:07+00
517852.982726838,682188.785953343,C00121067,2021/06/29,NUISANCE,CLOSED,NA,10 03 08 4 012 010.000,DISTRICT 3,MONTGOMERY,AL,36107,ALL AT CURB AND ALL OVER FRONT YARD REMOVE ASAP,772,4.20277778,10.05222222,410 ARTHUR ST,2021,6,{F3583907-1654-4DF2-87FE-9D8ABE75F8C3},,,HNAM,2025/03/19 20:12:07+00
518112.579648588,682091.446909174,C00113851,2021/02/24,NUISANCE,CLOSED,NA,10 03 08 4 013 008.000,DISTRICT 3,MONTGOMERY,AL,36107,,773,4.21888889,10.05222222,429 ARTHUR ST,2021,2,{6765A9DF-CC8E-4C5B-B4D5-0B297F883A81},,,HNAM,2025/03/19 20:12:07+00
518112.579648588,682091.446909174,C00137500,2022/07/14,NUISANCE,CLOSED,NA,10 03 08 4 013 008.000,DISTRICT 3,MONTGOMERY,AL,36107,,774,4.21888889,10.05222222,429 ARTHUR ST,2022,7,{B0E7AAEF-B244-4BB0-8273-2C8F5AE07385},,,HNAM,2025/03/19 20:12:07+00
543404.858788338,672904.187068507,C00114964,2021/03/25,NUISANCE,CLOSED,NA,09 04 19 3 001 001.054,DISTRICT 9,MONTGOMERY,AL,36117,,775,3.01695944,9.07194444,6712 APPLE JACK CT,2021,3,{1216EB01-6A1A-4C7B-8409-A5030768CA95},,,HNAM,2025/03/19 20:12:07+00
543404.858788338,672904.187068507,C00155239,2023/08/16,NUISANCE,CLOSED,NA,09 04 19 3 001 001.054,DISTRICT 9,MONTGOMERY,AL,36117,,776,3.01695944,9.07194444,6712 APPLE JACK CT,2023,8,{07472B53-2CCE-4AF0-90BA-51825083FFAF},,,HNAM,2025/03/19 20:12:07+00
518112.579648588,682091.446909174,C00154241,2023/08/03,NUISANCE,CLOSED,NA,10 03 08 4 013 008.000,DISTRICT 3,MONTGOMERY,AL,36107,,777,4.21888889,10.05222222,429 ARTHUR ST,2023,8,{6B97642E-8F09-44C1-A55E-5C6E22153FF9},,,HNAM,2025/03/19 20:12:07+00
543404.858788338,672904.187068507,C00124802,2021/08/27,NUISANCE,CLOSED,NA,09 04 19 3 001 001.054,DISTRICT 9,MONTGOMERY,AL,36117,,778,3.01695944,9.07194444,6712 APPLE JACK CT,2021,8,{7FAA8902-D6EB-49D6-B10E-079E4FF24945},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00139133,2022/08/05,NUISANCE,OPEN,Lien Filed,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,779,3.055,11.12361111,865 APRIL CT,2022,8,{7DFFAD79-25B2-4288-BF65-6535E75C622D},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00136371,2022/06/22,NUISANCE,OPEN,Lien Filed,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,780,3.055,11.12361111,865 APRIL CT,2022,6,{640551C6-8E6F-4BB4-A298-E2B00283A8CC},,,HNAM,2025/03/19 20:12:07+00
533884.291871503,671717.191082925,C00139221,2022/08/09,NUISANCE,OPEN,NA,10 06 23 4 005 006.000,DISTRICT 5,MONTGOMERY,AL,36106,YOUR LOT GOES TO VAUGHN RD. KEEP IT CUT ALSO.,781,4.085,10.10638889,4608 APPLECROSS PL,2022,8,{B7F3B1EF-C2A0-405E-ABC1-876CC5C2D4C9},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00132173,2022/04/21,NUISANCE,OPEN,Lien Filed,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,782,3.055,11.12361111,865 APRIL CT,2022,4,{1D3F8006-EBFC-4B35-AEBD-04CDDB25404A},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00117352,2021/04/26,DEMOLITION,CLOSED,NA,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,783,3.055,11.12361111,865 APRIL CT,2021,4,{C5C224AE-4C9C-4D01-90F2-505735C334C9},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00117354,2021/04/26,NUISANCE,CLOSED,NA,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,784,3.055,11.12361111,865 APRIL CT,2021,4,{50F89EBA-B3EB-42B6-BA8A-EF70D5E413EC},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00124811,2021/08/27,DEMOLITION,CLOSED,NA,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,785,3.055,11.12361111,865 APRIL CT,2021,8,{FB03DC81-9EEC-475C-B4E7-E31C9ECBBF77},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00155189,2023/08/16,NUISANCE,OPEN,Lien Filed,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,786,3.055,11.12361111,865 APRIL CT,2023,8,{C6CEE0D1-26C0-452B-BAF4-F7CD553BCC67},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00149885,2023/06/02,NUISANCE,OPEN,Lien Filed,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,787,3.055,11.12361111,865 APRIL CT,2023,6,{0BD6DB00-57B3-46D7-BA1D-9906F0A36E5D},,,HNAM,2025/03/19 20:12:07+00
505724.159543589,668023.283444509,C00163326,2024/04/25,OPEN VACANT,CLOSED,NA,11 07 25 3 003 018.000,DISTRICT 4,MONTGOMERY,AL,36105,,788,3.055,11.12361111,865 APRIL CT,2024,4,{80FB4760-318B-4375-A8B4-65B316748E81},,,HNAM,2025/03/19 20:12:07+00
